Id,label
7c02b38d-8744-47e6-92a1-af4de68891c2,Fighting
79fcde7c-7ade-4f8a-8e03-ae62751b5709,Fighting
93251070-c445-40ab-8f2d-c09d464ca830,Fire
eb32f146-c04a-46fc-9f70-a243ee3bb121,Bug
bedf3d9d-328e-41a4-86a1-e2109c7c1834,Normal
2e8d6ce4-345a-46d9-a922-44d720ca9d3f,Water
7502aead-012a-4055-8ffd-1b409224c196,Poison
21e42279-caf9-486e-b7ac-e9793954b1a8,Poison
8686ca0c-3b40-430f-848e-838cdc331f6a,Water
85f2582b-9309-4f4f-ac4a-a39f686b1499,Bug
f68d2eea-858a-4939-b038-1d19f78d5df8,Grass
37ece1c6-a5f9-4cdc-ab0f-8e72f581f718,Normal
9e499a23-2e54-42a7-a236-b2fb3db089a4,Normal
78307bd8-ad9b-43ff-8e0a-4bcbcb43e90e,Water
9511b356-4b87-428b-b88b-df22b8a6d12e,Poison
9ee60281-fdd9-4573-8a67-1fcf09af0413,Ground
f01b4a5f-687a-48a8-bc22-43080a6eeb06,Rock
ba43c57d-7d11-408c-ace7-10f0fb5728a6,Grass
cc74fd25-de0f-43af-9ced-682c6b9ac011,Fire
36fba3c7-2264-4384-9204-9e94b49ec698,Rock
1075b657-f944-4dbe-9e3b-e9f3f8c26cae,Ground
6e738076-796b-45d6-8b80-9a07ce1dfd68,Water
c4ae2215-77e1-4135-b46d-94d0b5d46974,Rock
5528a065-6917-49f0-b437-73fc84087d8b,Water
b9f98f24-e339-464c-8e0b-b195275f0dd3,Normal
decd8397-3b66-4538-b062-9e74a2f737cc,Normal
d6d07778-9482-4bf7-a8b3-867c549a62c0,Fire
f66952f3-57d2-49a2-9b13-d387fec8f22e,Fire
baaf223b-4c37-46ea-bd7e-3f7c7afe3b0d,Water
3c64e397-be36-4d2b-9f20-b9f5fb637d15,Fighting
9efed150-e8b1-4d1f-ae8a-5e9c8093a1e7,Fighting
09adda20-54a1-4ec0-aa23-4339f05f596b,Fighting
f2849a2f-e01d-4044-bc6b-7d7a8be4be03,Poison
f8749d8f-622a-4880-bec0-e5fbc7e81def,Water
2dcf96b3-51f3-4aa5-ab33-f730c423899a,Normal
bb7f4567-b9ce-489e-aecb-a1b8ed50aada,Bug
a90303d7-502e-49f9-b34a-d8e4e30f8277,Ground
e45bd923-4528-49b3-93cd-369a6bd521d9,Ground
d4ac0ac6-90d1-42f8-9e74-0cb899b02b4d,Grass
bc1d6a30-dbf5-4e6d-8551-e41ebe6df058,Bug
a74ceee1-8481-4ec9-8eca-d5ab1eedcb05,Normal
b9c808a2-7a2d-438f-b5bf-bd2cfb3e4b9b,Normal
3dea39ea-cc79-452e-8246-c4a8fcc6ad76,Water
53272ce4-e751-45eb-a130-bddb08c938f3,Poison
94e5d0e6-fd7c-4c48-a445-96a7300f4795,Rock
3b124608-6c10-442b-932c-7c2e33f37d85,Fire
2528c700-abd1-423c-92cc-fdf078aed841,Grass
29ad477f-e409-4648-af37-2f882ab07778,Normal
050c89b7-927a-45a7-aef5-bcddf9589e66,Fighting
af359b41-18c8-49f2-840b-153022053f66,Fighting
b151a7eb-bfae-4aa8-ad43-53c6d5a8c310,Water
aa22bef8-3364-4b7b-964f-6149c8f0d702,Poison
e7d63dc7-299f-4a85-92db-38779d3f928a,Poison
ac3e669f-7031-4698-a1a3-c2028c9b31b5,Bug
701873fa-258a-4638-b796-e25535b9a6a9,Ground
4beb5822-15b0-4a0f-bab8-e577de452de4,Bug
79665765-f3ea-4ad3-b505-48088577a143,Poison
55efe500-976a-4514-9682-aba7b8d18c33,Water
c3ed1f5f-f204-47fe-afb8-ed2247174226,Poison
2dbbc377-a6e4-4475-9253-afc6a453a74c,Poison
138d4f53-1a07-4c6a-b488-aab1b2c31d1b,Fighting
88601beb-82d9-452d-b81c-73759af9c659,Water
68d073a2-0b83-4dfa-a838-74af4a65de4a,Normal
ba5f365b-890b-4852-813b-53a9d38dfc9b,Bug
bbc3c935-9c49-46e1-989a-d9a622f0d9a6,Normal
06a265aa-aa62-4b20-9f69-d9dba909e09a,Water
45368a79-7d42-48cc-a8e9-3b835e893d78,Normal
00d9bb25-867d-43e9-bcb9-0ade66fc13e5,Ground
ab8865e2-6109-4494-9d24-d8090c184b81,Poison
1395fe12-d808-4525-9a85-4a1f1b06e47b,Normal
88ac2875-1c09-49e9-b454-bf8bd2185539,Grass
2b306c0f-a83c-449a-b649-556c7902d333,Water
785186b5-a22e-461a-8ae2-7308b34ca80f,Normal
04d65f23-9000-4f1c-9f45-271a9a9286f4,Ground
30b7e8cc-1db6-4f01-a8bd-3541dadc45f6,Normal
ff969e5c-5093-43a0-adb0-b4c7d0678903,Fighting
e4f7a011-15eb-4f50-8231-0629603fe017,Water
692684ca-df2b-44bb-9e09-475557ff88e8,Fire
3b80d11e-338f-4695-b490-fd60113b59d2,Water
32f7a11e-6a41-4cf6-8e47-9f310372d0a2,Ground
2f8bb18f-917e-4afd-9a47-cb67edffa629,Water
f7d75dfe-5012-42bd-ba8e-7db1c2a98b8d,Normal
bab70923-2884-45fe-9689-0ef0fee681dd,Water
605aa817-dabf-4445-97d4-9f734137a486,Rock
a4ba52e9-fe14-435d-9594-fa0e368a0566,Water
3624254a-1eda-4ae5-841b-80f1c4983389,Poison
a76f1fd2-40e9-425a-a0cf-dce001f6b85c,Ground
604cee47-2f71-4d71-97c0-828334f55f33,Poison
63d01c8b-a055-4daf-9dd5-f8630f492a27,Fire
477d67b4-0a76-4734-ab10-c0d8b2f69fbd,Water
883121c0-b978-4257-a8a6-c89350eef525,Grass
6259804c-1e8f-4770-a369-cf32c7cf93d7,Poison
d24266bc-f75e-4308-9ea4-47be8e48befc,Bug
2378ee69-42f3-456b-82bc-114bf85074af,Poison
e93ad380-2d54-410a-83db-b95383c8d27c,Poison
ffe3de9a-db27-4eb8-9121-6080ca421743,Poison
d71e62c3-82e9-4bc8-9524-0aa0ad10d231,Water
ced3bdcc-f555-449e-bdca-844bc196c522,Normal
905aceda-f5a0-4d1e-9728-d9729712db30,Water
6186c7a5-d776-4837-afaa-d514516e4940,Poison
831699cb-2350-4699-83d0-dbcbc19263a9,Fire
1965e642-d468-47ec-8f3f-0e257d3f0880,Rock
79dfa5cd-91d6-4851-9a6a-4f8bcd4c877e,Ground
483fe3a2-6c86-4659-9684-7e30b646bd08,Ground
6fc9045b-9983-41e2-be2d-8796ecd97412,Normal
5408e938-9c5b-401c-b418-9280dbc7aab1,Water
855bc0a1-5f13-47e9-9109-ccaf62ad548f,Water
10398b27-0d04-421d-93dd-5c63613b997d,Water
842a2500-3b05-42ae-8988-facf3b7b4cdf,Ground
a1f1e5d9-f785-42b9-8715-4cde4ea8f2d6,Bug
97fde529-060b-486d-956f-bd3da94ef91c,Grass
da6a9c61-e526-4346-b0b5-2170b3dc16d8,Rock
137d9c2f-0ebf-4d76-97ff-d7554914abb5,Normal
14a6af96-26b6-45fd-9a35-1232e2b288cb,Grass
797ba7bf-fc6e-4fe5-a61d-475d54b46b86,Normal
153e1ebe-9e44-4902-a740-c4f74dd76134,Fighting
f779f71e-8519-4ab6-811e-b46dc6ad7770,Water
3fd6f2a2-17c5-4929-98e1-876683599110,Ground
57b9ca90-72f3-4ebb-9de7-a519d516f448,Water
476825e9-5c11-40db-a06f-c8015971e4b0,Poison
f461ad7c-bf7c-4c29-8a24-623efb798e13,Water
a5c6c032-38ee-4c0f-9a9f-740709da625d,Normal
d0895f28-ece0-4a2e-9a85-b0638e66079f,Grass
7b769fb0-576e-4ca8-a10d-926e65978e91,Water
9366df7b-8d16-4da8-9c7b-c1e58a5ccb9b,Fighting
81eb69f7-ade9-4920-aed2-1771f5139e10,Water
e5589ad4-d5a5-4d98-86fb-c2bfa008923b,Water
c10c7d37-846c-4798-ac5f-4d2b531506e6,Fighting
d1dcc5ed-b9d0-415a-9b96-ef4bb5f375e2,Rock
0b5f6919-0cd6-4588-97f3-27e6ce086272,Grass
5dc958ec-94d0-430f-887e-eeface56b3e5,Poison
ba5929b5-f5ff-448c-af96-7e30722c79c9,Fire
21c23cef-55f1-423b-8e21-8506902e53f8,Poison
00f4f1ec-1ced-4f77-b2d8-6b13c3ec8cef,Normal
f3538943-3d7f-44b6-a6e3-385b6ddc5c0d,Water
6421bc73-ed76-4be0-8a3e-780874fc7673,Bug
95892355-50c5-423f-841d-c408eec97ba7,Bug
f4c9b66e-60c0-4c5f-80ca-6d24879b7ab2,Water
74bb32ce-16b5-4551-9f47-93bb51176b7c,Bug
50369ccd-3824-4b37-bc08-f4e4bc0f98e3,Water
1d0593fe-7889-4b58-b5be-bc5f7c073c25,Normal
b64ccacb-2843-4c70-8e09-6970d53117db,Fire
6e88033f-8847-426c-9a97-68cc666cc3dd,Rock
ba248988-35bf-4170-b930-e55da9721eb4,Normal
b6e2608d-bd51-43e2-bba9-d87c103c6159,Fire
12c286a4-e4ce-4281-9abd-6400721624c4,Grass
e38f75c5-c6a7-456a-85d0-f24ac1c64c4e,Fire
a77f8ef2-4edc-432b-a32d-18f2fb43599f,Poison
ebc74b28-adb9-4e2e-827a-e76c5d5241f4,Normal
7be99c72-9376-4934-af18-53ae0d45d808,Water
2f6ed825-b785-45bf-86da-0a518e1a9086,Water
1f38a065-28d5-4ce8-86f6-7b2124cbcfbb,Fighting
82d59a24-6007-4e3f-8652-6faceefdd2d6,Rock
682d042f-c85c-465a-af13-49eeafcbd234,Grass
cc1f71ed-63de-4f2d-8df0-85f49c977f15,Water
e29e3211-5466-44c3-8cbd-bda528ee9b87,Grass
0c5b97ae-b5c4-4859-8f6f-a4d7ffa12e8f,Ground
b24b8a81-a2c2-4767-be08-de0263be35f7,Water
e0d6033a-fdd8-44a2-bead-5b4e6210b82c,Poison
6487c23d-7d01-49b1-a197-695fcdae0746,Water
14f86718-fb95-492a-8650-a533849637e7,Rock
f8488af2-8d22-4b1f-a38c-43c9d6a866f4,Poison
4c429e65-bb28-4233-bddd-60e463d2f58b,Fighting
4c0ec0ce-89dc-4a40-b783-4012f20b8377,Bug
4600447d-5c96-402a-8b78-ee0644442b01,Fighting
300cd1d1-4fae-4b32-af60-fc2245e46d0f,Water
a6318f48-82e2-4f89-ae85-65e41ef4579a,Poison
3ff8cde1-4178-4a64-a1a2-3b4abb2969ff,Fighting
234933e7-c916-4f19-99d2-a11cb2fa2e15,Water
5933e67d-546b-4fc3-bc32-22e67041dfab,Fighting
f878aaf0-fe7d-42fb-bcef-cafc9236c140,Normal
dc7904ad-01ce-404c-ac6f-75aa6280aec4,Fighting
55dc3b33-06e6-41fc-a12d-fc5fa65ba237,Normal
4691749d-67ea-430d-a9b6-106c1ad1b4c3,Water
d1ed5ad0-807e-4f7a-adb1-c451d1b8eef8,Rock
4ffa80fa-7f56-4619-b698-d195ef6d7ac0,Fire
a1c710d5-a1ce-457b-ba6b-41b6f2507682,Poison
ccae1e1e-92d0-4058-975a-2588dfbcf0c1,Normal
e527f29f-161d-42c0-886f-d710248eddcc,Rock
613137ac-cec0-4035-8d72-d6280e86cc88,Ground
fb37793f-8723-40d4-9209-ce73d0f25e2f,Water
39cb92da-0374-4fb8-a64d-ddfa287a8700,Rock
5715cbc3-c6c5-414a-a031-57ecf4888df2,Normal
bb84895c-2fbd-4bdb-b6e9-4842098c419a,Ground
b3c3003b-2309-43a0-9bd2-8e54184093c5,Poison
7758e0e0-0543-4438-ba14-b777afcdea17,Grass
da65ddc6-d40b-4b83-b9ee-996b7b95b1ae,Water
ffd7babb-e430-47e4-a8b5-ee0f25a4b232,Normal
d7a5f8a2-cfb9-456e-b9f3-5be838e3ae42,Poison
ea762d89-cbf7-484c-9da2-2089067256d4,Fighting
1049191e-ac6c-4bff-bbd5-238eb78859c1,Bug
f8760d3d-7a8a-4296-a961-042eda7a193a,Poison
ea318d8a-56e8-48b0-95ba-3a53624a4a39,Normal
5cd2f056-f134-4f25-b537-64ef54e2dae5,Rock
d10b2074-31b7-42a5-885f-90aabd5318c1,Water
08808eb8-7ed3-4114-9d5a-90490d309410,Fire
c5c8318f-640c-422c-b929-9d1af510eaaa,Fire
5f9e4724-67b7-4eb6-a48d-8dd0fa447d86,Poison
b0c55ac7-b870-4b90-a47e-23a9f968d421,Normal
2f4f254b-3756-4413-b35b-75670425d937,Normal
e7bf2e22-4e93-4405-aa0a-a6e7d17fbb8d,Fighting
f177a0e6-6d3f-408c-b504-9110fffb9052,Water
70894845-8880-4d6f-8a89-9e84ea341581,Grass
cb6c14ba-f4d4-4794-aad0-8ed7eda1225f,Rock
57bd98fd-a510-4944-ba05-e9bfa429feeb,Bug
d8226599-1152-4543-9dec-5e73906cb0fa,Normal
d85c013f-f251-4304-b7d5-15c47fd9113e,Fire
4d6ff907-8ce2-4714-8e79-502c0ab3605e,Fire
a1510b84-b574-4cf0-86aa-4fa37bdd32b7,Fire
8d0b42a4-848f-4ea7-9458-64c04bb3d87a,Poison
57e2f0db-4369-4076-90a8-489fd301cb8a,Normal
0aec1b60-bd7c-4a7b-9896-f9d9d15e5a3c,Normal
83a121ae-2b3e-4ccd-bd38-93298a9653f7,Rock
c1a3a753-d75f-45bc-9ad9-ad6f7e5f133a,Water
db6f2be3-2b23-4d4f-972d-4724118559dd,Normal
e9b78b35-5d17-4c74-9de7-56e7c4737c42,Grass
b7915ccb-7bb7-42e8-a8a6-2daf97477a63,Poison
4381a6f0-1284-4d8c-8359-7a2b14fe05de,Bug
821f53fc-19b5-4661-88f5-a459e3257c6a,Poison
47b1ef81-cc73-4b6f-9a04-4d926ab06710,Normal
84a1b52d-67f6-4392-8907-cfefa2509353,Water
b7fc3ea3-aba9-4c09-a293-148ec58bd823,Poison
32eb4555-5684-492f-ac20-b57b360a2e8d,Water
d4905e03-fa5e-4bcc-baa4-027aca334659,Grass
f25ae612-812f-423b-a5de-1d1addc38373,Grass
14c90d54-1c32-4dfe-bbd8-2e6715a0cbf3,Rock
495c0c9f-adc2-4264-9a51-3216eed6a1ae,Water
d7d52bc0-a3f2-4d67-ac31-b96fbdddf80c,Fire
075bf6b1-30dd-41bf-9884-c5ef2f4385d8,Bug
eee3d156-765c-4ad4-8fc4-c9725ba08f69,Fire
e0e7910b-727e-4bc6-8ae0-7c5268665500,Grass
e6d9681a-4476-410d-8430-d2da75c09fa4,Normal
cf7849ba-0ca4-4b0e-881b-dac5a7ed66b2,Bug
33acffa4-a33e-4f39-a9cd-d3b7794c1b93,Ground
c6f509cf-da36-4750-b095-3e56eaf51b79,Fire
efe7655a-bbdd-4395-bcf2-1a285322b466,Water
2aad0979-6178-41c8-a883-310c2ec7ec88,Poison
12f9cfdf-57bb-461b-9c20-9277b185e47b,Normal
49a91e33-0ece-426a-b6a8-cbc0a754ef7c,Normal
c39fe70d-5162-428b-9dea-c5acad53609e,Bug
8851f3fd-4a62-4c4c-914a-9ab13b7a1c63,Rock
4e35c2c2-4742-41a9-9e07-5ea2ae3b8474,Poison
e757253b-1592-4e64-b331-aa872614712a,Poison
a3cc7289-eaea-40a8-bd1f-9a9d3de59fec,Rock
b1f30067-7032-484a-b3d2-162e244328e9,Grass
a1ca61e0-93c6-4ba0-9f75-d6f6d8a09940,Poison
eaf2ce8d-61d3-4d3a-9a09-f3031e5c1d45,Normal
63ab5c37-9141-42ab-819a-5c4199bcdf72,Normal
6d9a4f3f-ecf1-4f92-b48e-343e147443dd,Poison
14416a60-d7d1-476d-ac13-b4dd8d982c55,Normal
aa185750-5293-415e-91f2-dffd6b4c8a8c,Bug
a7cbd928-5f12-4155-a077-e3e3a98da969,Fire
cbf220d1-c8fd-4ca5-b72a-f4a31e719bff,Fire
5e279c16-56b9-4ef2-9eba-e2caf8d80dd3,Grass
d1aec780-9b68-4bb4-a75b-3ed4a371d05b,Poison
cc32e900-db6a-48dc-a904-6762f96e6a22,Fighting
b9604aac-9280-4fde-b778-061f71face0a,Rock
11d792b7-e450-4174-98f1-9b96c04f5357,Fighting
497a33ee-0254-4c81-81ae-608e8e7f505a,Normal
8677a9e7-c9bb-41a2-af0d-acdfe7827f35,Water
e11a5c78-e00b-4414-954c-4367407110f1,Poison
aaa3587b-bf3f-4c99-8e5d-592195a2a54f,Fire
34dd58be-84aa-4d3b-98cd-594550eeb8f6,Fighting
c625e9e1-8259-4313-8a0c-755f38d3c5e5,Fire
e4630302-e9cc-4544-b74e-3639582fd934,Bug
aa8ac9d1-ad3f-492a-b55d-9df959ff71de,Bug
62dad66a-7117-47df-9813-d9ba1dd2f6d1,Grass
7d315cac-5edf-4905-8245-fec1758a09b0,Fighting
b4b275f1-00bc-4bfb-bcae-24ae29429eed,Water
47e2307b-f122-4b5d-bede-db6b08ebcf8b,Bug
1f6751b3-258c-49e3-96c9-a04553354acb,Poison
5fbdfc75-9eef-4742-a071-f536eccefd08,Ground
1e43ba2e-fba8-4d5c-be8e-73cb7f5a9feb,Fighting
5ee15073-f4cb-4cf1-b7ad-78b9a0c3e7e0,Rock
0ee0c7c7-8273-4ced-b157-377beb01d232,Grass
30b15dcd-1b04-4e6e-b925-336ffc1139e9,Bug
a08cbb17-8a11-40ec-b241-780dec13f324,Fighting
856052c3-a28b-4fdb-9e9a-38641c93456f,Poison
7011df49-2d1d-4fa7-9ae5-e1ceba15da07,Bug
6f48fc38-8d9c-4ece-b022-fbd37bff87ce,Fighting
196695d9-502d-4741-a699-c0cfac734092,Normal
79d7a257-a856-4f1c-8631-297808478280,Poison
ea0a9bd4-4868-4786-8ba9-eba8a50a0926,Normal
cef9114f-7525-4e02-b65d-bfaccb342077,Water
4f259153-b7b0-4463-b0d8-27e7d59ed913,Water
bbcf6487-9e10-47d1-8444-a0fe0c22ce43,Normal
bf90ef47-b680-4c93-9502-3f266c502af4,Bug
1c6047ce-164f-415b-85b5-0ef27689d03f,Water
b274cd6f-e602-4636-94d5-d3ec72442ed1,Rock
e7b02728-0237-43d7-be32-70f25b1a08f4,Grass
eacbc85f-1afd-4e6a-8f0f-dd3b786d1407,Grass
da13823e-3059-4ed2-aadf-9ec321daf513,Bug
ddd21222-6dc8-443e-8279-67afc6572451,Grass
7b37caef-6c15-4cf1-918f-7063acbfa6b2,Rock
c8077935-1536-40dc-a715-a5cadf2b40af,Fighting
ada0f171-e027-4a29-afa0-47445673850d,Normal
79cc4d4b-a420-4666-8665-81ea948b467e,Poison
6ed35956-7ec9-4d73-9885-8e7b715eac28,Water
2afbce87-b96c-40f1-a3cb-c98cbf369a2a,Poison
36da9467-c86b-4800-9c07-4c977c23920b,Water
3b8e0fe0-af4f-4b11-b75a-5c13c2eb4845,Water
948badab-1725-40fa-816f-f5999366f594,Ground
823c7a32-3411-4780-baf2-734e0a8d88d6,Bug
f46eb034-13b8-4ec0-af58-99003fd9f37f,Fire
657252af-b378-47e0-96b0-92e4aa4cee14,Rock
1bcd01d4-9ff0-4c89-846c-b4fc9f1af2d3,Bug
3ecb201a-8bdc-4e9a-af98-f2d317642117,Rock
8a7ec029-356f-486b-b492-f09cb76c7b80,Bug
74c327ef-3007-4091-8074-f0da3324affc,Poison
3e6ea450-db27-40b5-8dc8-a8ebd46caa1e,Fighting
dfafa6a4-f4e6-46cd-a71e-6b52ba9a3089,Fire
e48a6249-8629-4bc8-85dd-3cf4bdb52da0,Normal
8c48fa39-327b-43f0-8624-14eedb1845a8,Poison
6593a985-ebdf-4b4b-b193-64646c5d9d59,Water
98fe5ff5-8e83-47ca-a9fb-b601c0332d3b,Fire
c9036df0-9469-4cd8-85fd-c60486a9603e,Bug
b3e1a8af-121d-4093-a36a-53501adce2ff,Fire
d18c40ad-d6cb-4caa-b048-7e8ca13c6115,Fire
904d7115-cfe5-4396-97bc-7bd2f4f501fa,Fire
c1452c59-4c84-4605-bf43-2fb81d28f042,Water
485427ce-587b-422a-aec6-c481c23c8231,Grass
d5fcc571-b5bf-4fb0-b44a-1a22050fd849,Normal
d5a4d348-63ab-48ee-8dcf-56e17c6b91c7,Normal
3d052d33-e7d8-4ea6-9953-759a58dac735,Bug
f2275b94-ece3-4dca-ae79-8c0cfbdb2838,Ground
e908be52-521f-4756-84dc-757920a87ed5,Poison
7ba6c06c-3c0b-4e71-affc-cd6fd922d4c5,Normal
95f7dda0-cf95-4a10-a50c-716a5f26a0f8,Fighting
36f44658-00f0-4fa8-82ff-bbcc1fc03b38,Rock
04a498fe-8da1-4e65-9caa-9846e53bb4ce,Normal
6ef654ce-3426-4b76-8c66-98234156897a,Normal
a0721ce4-a54c-447c-882e-da28ceef8bc9,Grass
e2c4645f-a82c-4728-a69c-05b309fc92c7,Poison
c2d0f331-b811-402a-901f-34d53c095535,Water
dfb0013e-734c-4eae-9f83-3f651ef920dd,Poison
81b267e6-15b0-4f25-8a33-05992d302ea0,Water
f0864a30-855c-4199-badc-7b56fb55b508,Poison
08f61b6e-8c1f-494f-b93c-55adaf7362a6,Water
97418028-ac4f-4c4c-8474-ba55fd55c307,Grass
d8a33180-e919-41e8-9c50-8ace79298f28,Grass
bb4e3196-9485-4856-b370-b320c9afd032,Poison
ad8df994-93d1-49e7-ba71-6a9a79651253,Fire
5a4163e3-b385-4ed0-adf6-5a6da707f0f4,Fighting
3a7198d8-1e20-40c6-ab27-7c34e2aab1f1,Normal
68197f6f-7af1-4603-8e06-9059664aa5b9,Fire
c8d1423b-22fe-45c1-abc3-92133fa7d790,Ground
bfd191c4-ed9f-44d6-96a2-ca2757bd6b1b,Bug
17cd566a-e3ec-4607-a2f5-d5410b266879,Grass
8f01c4d2-4acc-4219-b18d-0a28d3026aa1,Bug
edbe88f5-2632-4217-8ffb-c5ab414d7443,Rock
63f88b9a-2c8b-46ed-b393-5f5e173c66fd,Grass
1813632a-a987-4aca-bceb-6b4404f71e36,Water
480dcb6e-7e34-4d76-ad18-37d6f14d47ce,Grass
1e6f918e-9260-482f-98a1-3ba58c75ec1d,Water
628888bb-d91d-475e-a0f0-eec3c39b9cd9,Bug
316b240e-cf13-434b-bbf8-67714331903d,Fighting
0f207317-f6fe-454c-92a6-24f39332e78f,Poison
663ed922-07d2-4448-9e18-66c0d329e9a5,Grass
bab759a5-b97f-4d85-bf28-1b903d885d6e,Fire
28ad7acf-80b7-4152-b279-9d8401d1f1b6,Grass
0a630ff4-6872-47b6-8f6d-3e69a61ba042,Bug
1e4e5641-f2c0-4647-8a09-4a047c3c38fe,Normal
8d400fb1-85c3-40d8-8778-24ffe26ef4c3,Rock
703f2fcf-5380-4afb-a10f-91812ab6b23f,Normal
0186e187-7ad5-4ae2-a860-b9821c7d8e30,Normal
68d234e9-20c9-40d3-a0f5-4524d3229c22,Poison
9a4f1ecb-57c2-48ff-90f6-acf59357bf38,Fire
b8128c56-2f81-4a3a-9a95-5cd09ea6ffc9,Water
a4a3574a-9601-450b-a5b4-1f13c03b6a45,Normal
439f45de-af2a-4053-af15-2d7ec3460f00,Water
0bd06947-76a8-46ea-a3d9-4ab63f8b51f1,Bug
1353faa9-917a-4f7c-8bb0-05ad70488da3,Water
76319393-0935-4aaa-a287-1e7e0a98af91,Ground
3f39277c-aaad-4d51-9284-31ec87c3ac4b,Poison
56825d10-87ea-44cb-96fa-1108226261be,Ground
821dd510-0f5d-49a5-b4c2-cda703065520,Water
c448f019-7745-401c-b47c-00ef6c4c3e2e,Ground
4665a267-6629-429a-9b16-28b9c0683fd5,Water
693efda1-2159-4590-a086-ddc8645c68b4,Fire
4caf545a-1fdd-4d09-ac47-c00706cdc8fc,Bug
f08eefa9-8b01-4823-bc44-bb7efb109132,Normal
ac2e58d2-802c-458a-a41b-c9ce60af1665,Normal
ab81d68a-4caf-4ae2-92a3-54c1ad65e8f5,Normal
c226e5f0-8d45-48cd-af2b-a52586f27008,Poison
28547bf1-ac93-4908-b9be-43400519bc1f,Normal
fe65751e-207d-451b-a5b8-a1e6e6dcd79c,Rock
a196eb3b-4e67-47b4-8640-0d89dab106de,Poison
9787b9d4-f45e-4f39-9adb-46fb46f69cde,Bug
af9e6f46-f6c4-4678-8b9c-fd58a0532645,Water
e9357218-1ffe-4c41-8816-b1f62f29ac19,Rock
27f0b362-d6a8-469a-9ba7-fb273a260e27,Fire
db303a4e-9226-4684-9565-2880f3225b49,Water
d7833a9d-8a1b-4f1e-8fbe-9c23c5991a0d,Normal
6515ba92-a5cc-4ab0-8c72-5b514f1ad9db,Poison
b8cc0a7d-eb91-4612-b5c5-e9fda61746d7,Normal
993eb8d2-73ef-43dd-8605-315772c6c53d,Fighting
bd83dcd6-b2ab-48de-92ba-cae33b16baf6,Ground
fa030ebb-1fca-42d1-a9b0-3d60bc005d68,Water
9fa4c631-d94d-4ed4-9b13-2bcaa063aa8c,Fire
c6102d49-bc55-44aa-9523-ea96e111f25c,Normal
852f1c0b-6866-48a1-99e5-d592795b9ce3,Fire
a4c007c2-ade3-405b-bbb2-43cb08fd6df6,Normal
0a7f7b7f-f48a-46d4-9bb9-9dba5e85a70d,Poison
fc41d338-b72d-4551-8d35-fbdd158d9bb5,Normal
832fd06d-dc97-47cb-b3c4-b2a02eeab4b8,Ground
110c1c9b-5883-4853-8858-0ccd0cd629eb,Grass
6c77a607-7b8c-49c5-8ac2-3a3779b55377,Water
d8ccda0d-7260-4826-aee4-e0aeb498aedc,Ground
31e18c6d-d21c-41a8-9dc6-ed9b5bb84a3a,Water
c3487001-c5f5-40f1-84af-a9309318bc73,Fire
df1798bc-0462-489b-8cac-ed2f523e4131,Ground
d1720629-f120-496f-8603-3df43a14f6ac,Rock
22ea38a8-fa02-4816-98ca-553873f5bd2b,Normal
c6b6e80e-dd1c-4a82-9312-a1cefecbbf1d,Bug
9dff3318-ea0a-4e45-9e6e-a6c9f583b56f,Bug
0a66c94e-72a9-490b-80c1-f3e961c77992,Fighting
82a40a97-c91a-404d-9760-5c769edff882,Poison
f660149f-1c78-4d3a-9572-12450f04ad91,Fire
3ef6d651-8c13-4f53-8ebc-31506cda13a2,Poison
5d5d5224-4329-4414-ab6c-66c2a5743bc6,Bug
1265cc85-5c32-4978-b9c9-251ba0cc3f9c,Normal
9cea4333-0e02-4bd1-bba3-b3ea15806431,Normal
eaf0c25f-bb72-4471-af9d-47c86e4948bb,Normal
cf32040f-ef92-4417-9c1c-b96e077f98aa,Fire
aff1ef36-7a04-4fbc-9bac-7a645ee145e6,Water
9b54de35-c34e-4ed2-9e95-b5da07f4e5b1,Water
957fd920-9477-43fa-8fb2-37c1b77064d3,Water
a2973afd-f4ec-4bd9-ac98-a518f6edf9bc,Water
ba89ee6a-83f7-4f18-a8e0-07535c0f3188,Water
46a4ce2f-947e-4496-9533-0ba04c4c1890,Bug
52b70faf-6cdd-48ce-8ba8-d730c0622e1a,Water
a638aaf8-6d8d-4a16-9f03-51aa826f57fc,Normal
85f28284-c2ef-49e4-9d27-ea201615716a,Normal
ca4fdccd-7b6e-43bc-9c04-76b3c62f3ed4,Fighting
589b0e0f-d3fd-4c73-a04d-df5af98fc129,Rock
9c146453-2179-4fcd-8a8d-7ffbe8f83892,Bug
7aee71ef-cd8e-4a5d-8fe3-72077077b53e,Water
b56f21b5-4864-4a53-bb84-25b5ecfe9b39,Normal
27a0a66e-0f81-48cd-b196-2f44d4ecb5d8,Fire
0772297a-80c5-4ed2-a89d-d0a200c03856,Water
22cee724-d8ca-4e40-b0bf-82a1fb1bc8ef,Normal
eb645f03-bec3-4eff-9587-f15c0294f646,Normal
91a4b2bf-a165-46da-8a00-2358864dc74e,Normal
8a2739e2-09ed-46f0-9b9b-a4d8364e9f4c,Water
3743c8a7-44c0-45e1-8d14-0a7a3da1938f,Bug
1b6c1772-c2bb-4237-b3dd-a0e44db25ace,Water
eb2777f5-be82-44a1-bf2e-2cffc966a6bb,Fire
da774257-c8b8-4f4f-9629-be88b76b84d3,Water
ff54e71a-175d-4f48-a810-218897b9e89d,Rock
65a86139-2fa1-4394-8f72-9ff69fdfe3ce,Normal
